ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LVT,DTI,FEDTI,LVTCheck,DVTCheck1,MDTI,DVTCheck2,FInalCheck
4114,3216,373,374,316,334920,56936.4,277983.6,1327.14,790,0.83,0.743202736,0.41266791,0,0,0.41266791,0,FALSE
4115,8009,218,450,382,267795,77660.55,190134.45,1264.97,602,0.71,0.289046073,0.157943563,1,1,0.157943563,1,TRUE
4116,5264,279,368,251,354357,77958.54,276398.46,2028.11,550,0.78,0.55587196,0.385279255,1,0,0.385279255,0,FALSE
4117,8625,335,355,211,243989,68316.92,175672.08,1053.24,678,0.72,0.226578551,0.122114783,1,1,0.122114783,1,TRUE
4118,2451,332,480,330,230149,52934.27,177214.73,1179.01,632,0.77,0.946964504,0.481032232,1,0,0.481032232,0,FALSE
4119,4750,342,380,364,485152,24257.6,460894.4,2200.38,751,0.95,0.691869474,0.463237895,0,0,0.463237895,0,FALSE
4120,6462,396,355,449,383851,92124.24,291726.76,2140.59,500,0.76,0.516959146,0.331258124,1,0,0.331258124,0,FALSE
4121,2134,206,357,321,236252,66150.56,170101.44,812.09,782,0.72,0.794793814,0.380548266,1,0,0.380548266,0,FALSE
4122,4763,341,453,205,295278,41338.92,253939.08,1212.34,786,0.86,0.464274617,0.254532857,0,0,0.254532857,1,FALSE
4123,3311,271,358,379,344314,55090.24,289223.76,1924.21,610,0.84,0.885596497,0.58115675,0,0,0.58115675,0,FALSE
4124,2317,484,472,375,266572,74640.16,191931.84,916.31,786,0.72,0.969922313,0.395472594,1,0,0.395472594,0,FALSE
4125,6535,476,459,312,491971,78715.36,413255.64,3032.32,530,0.84,0.65483091,0.464012242,0,0,0.464012242,0,FALSE
4126,4710,356,429,341,469941,93988.2,375952.8,2501.22,641,0.8,0.770110403,0.531044586,0,0,0.531044586,0,FALSE
4127,9181,437,356,286,382069,26744.83,355324.17,1696.37,796,0.93,0.302294957,0.184769633,0,1,0.184769633,1,FALSE
4128,6698,271,358,309,300971,30097.1,270873.9,1987.58,508,0.9,0.436784115,0.296742311,0,0,0.296742311,0,FALSE
4129,7813,385,470,363,340874,30678.66,310195.34,2276.1,749,0.91,0.447216178,0.291322155,0,0,0.291322155,0,FALSE
4130,8937,243,479,331,367145,66086.1,301058.9,2209.06,750,0.82,0.365006154,0.247181381,0,0,0.247181381,1,FALSE
4131,4783,469,499,429,329381,95520.49,233860.51,1555.88,602,0.71,0.617369852,0.325293749,1,0,0.325293749,0,FALSE
4132,4349,388,471,443,438003,87600.6,350402.4,1672.87,787,0.8,0.68403541,0.384656243,0,0,0.384656243,0,FALSE
4133,8647,225,496,400,332264,19935.84,312328.16,1316.79,836,0.94,0.28192321,0.152282873,0,1,0.152282873,1,FALSE
4134,6924,388,409,373,262965,73630.2,189334.8,1259.65,610,0.72,0.350902657,0.181925188,1,1,0.181925188,1,TRUE
4135,3468,415,383,208,360930,32483.7,328446.3,2185.16,639,0.91,0.92017301,0.630092272,0,0,0.630092272,0,FALSE
4136,6715,483,419,373,254719,43302.23,211416.77,891.34,820,0.83,0.322612063,0.132738645,0,1,0.132738645,1,FALSE
4137,2584,377,416,399,434841,60877.74,373963.26,1576.64,749,0.86,1.071455108,0.610154799,0,0,0.610154799,0,FALSE
4138,3463,389,360,346,376251,37625.1,338625.9,1817.82,715,0.9,0.841126191,0.524926364,0,0,0.524926364,0,FALSE
4139,7111,316,434,433,389518,112960.22,276557.78,1165.98,802,0.71,0.330330474,0.1639685,1,1,0.1639685,1,TRUE
4140,4461,473,357,363,399774,59966.1,339807.9,2493.39,578,0.85,0.826359561,0.558930733,0,0,0.558930733,0,FALSE
4141,7651,358,368,392,385185,61629.6,323555.4,1364.12,818,0.84,0.324417723,0.178293034,0,1,0.178293034,1,FALSE
4142,7736,487,489,385,444624,115602.24,329021.76,1972.65,655,0.74,0.430926836,0.254996122,1,0,0.254996122,1,FALSE
4143,2194,339,364,387,386694,42536.34,344157.66,2063.4,650,0.89,1.4372835,0.94047402,0,0,0.94047402,0,FALSE
4144,4852,224,363,228,317347,88857.16,228489.84,1369.91,654,0.72,0.450311212,0.282339242,1,0,0.282339242,0,FALSE
4145,3377,396,397,295,333293,53326.88,279966.12,1180.35,848,0.84,0.671705656,0.349526207,0,0,0.349526207,0,FALSE
4146,2009,237,354,202,416422,74955.96,341466.04,1439.63,804,0.82,1.111314087,0.716590343,0,0,0.716590343,0,FALSE
4147,4880,332,397,363,238479,52465.38,186013.62,1115.25,651,0.78,0.452305328,0.228534836,1,0,0.228534836,1,FALSE
4148,8706,343,417,422,413340,103335,310005,2274.71,502,0.75,0.397049161,0.261280726,1,0,0.261280726,1,FALSE
4149,8290,219,445,424,497328,124332,372996,2736.91,576,0.75,0.46138842,0.330145959,1,0,0.330145959,0,FALSE
4150,6818,297,477,272,469688,65756.32,403931.68,2168.39,707,0.86,0.471456439,0.318039014,0,0,0.318039014,0,FALSE
4151,6552,327,379,342,461145,92229,368916,2211.84,671,0.8,0.497533578,0.337582418,0,0,0.337582418,0,FALSE
4152,6149,339,429,378,381041,95260.25,285780.75,1713.4,685,0.75,0.465018702,0.278646934,1,0,0.278646934,1,FALSE
4153,5640,389,351,220,258291,74904.39,183386.61,773.17,807,0.71,0.307299645,0.137086879,1,1,0.137086879,1,TRUE
4154,7401,375,385,397,388231,19411.55,368819.45,2706.27,505,0.95,0.521992974,0.365662748,0,0,0.365662748,0,FALSE
4155,8614,267,422,278,376998,56549.7,320448.3,1529.87,785,0.85,0.289861853,0.17760274,0,1,0.17760274,1,FALSE
4156,9789,334,392,222,476785,100124.85,376660.15,1588.01,806,0.79,0.25906732,0.162223925,1,1,0.162223925,1,TRUE
4157,3783,364,365,226,370985,37098.5,333886.5,1407.68,821,0.9,0.624551943,0.372106794,0,0,0.372106794,0,FALSE
4158,9946,483,408,366,426673,21333.65,405339.35,1935.15,782,0.95,0.32094812,0.194565655,0,1,0.194565655,1,FALSE
4159,5403,359,399,257,493234,83849.78,409384.22,2723.64,617,0.83,0.691956321,0.504097723,0,0,0.504097723,0,FALSE
4160,9946,441,485,383,467950,56154,411796,3021.61,536,0.88,0.435412226,0.303801528,0,0,0.303801528,0,FALSE
4161,5039,278,466,370,385870,46304.4,339565.6,2259.14,603,0.88,0.669406628,0.448331018,0,0,0.448331018,0,FALSE
4162,2049,453,491,424,319800,54366,265434,1424.91,713,0.83,1.363060029,0.695417277,0,0,0.695417277,0,FALSE
4163,8489,466,357,334,383768,49889.84,333878.16,2449.88,579,0.87,0.424888679,0.288594652,0,0,0.288594652,0,FALSE
4164,5852,254,438,369,256582,43618.94,212963.06,897.86,835,0.83,0.334733424,0.153427888,0,1,0.153427888,1,FALSE
4165,2253,314,380,326,362420,39866.2,322553.8,1359.9,808,0.89,1.0563249,0.603595206,0,0,0.603595206,0,FALSE
4166,3384,281,486,373,385847,23150.82,362696.18,1731.57,785,0.94,0.848572695,0.511693262,0,0,0.511693262,0,FALSE
4167,9664,278,449,427,284005,82361.45,201643.55,1208.95,683,0.71,0.244510555,0.125098303,1,1,0.125098303,1,TRUE
4168,2784,486,351,440,282094,47955.98,234138.02,1256.9,707,0.83,0.91016523,0.451472701,0,0,0.451472701,0,FALSE
4169,9057,382,473,209,291491,26234.19,265256.81,1946.36,507,0.91,0.332379375,0.214901181,0,1,0.214901181,1,FALSE
4170,5630,279,471,281,416290,95746.7,320543.3,1351.42,835,0.77,0.423165187,0.240039076,1,0,0.240039076,1,FALSE
4171,5864,303,397,392,492813,83778.21,409034.79,2721.32,628,0.83,0.650293315,0.464072306,0,0,0.464072306,0,FALSE
4172,8290,326,453,236,342951,34295.1,308655.9,2053.5,640,0.9,0.370144753,0.247708082,0,0,0.247708082,1,FALSE
4173,2101,361,364,436,400211,72037.98,328173.02,1761.7,745,0.82,1.391099476,0.838505474,0,0,0.838505474,0,FALSE
4174,8828,389,448,378,389761,113030.69,276730.31,2030.55,514,0.71,0.367642728,0.23001246,1,0,0.23001246,1,FALSE
4175,7169,395,357,355,234166,37466.56,196699.44,939.07,760,0.84,0.285405217,0.130990375,0,1,0.130990375,1,FALSE
4176,6297,219,441,216,471783,108510.09,363272.91,1950.13,734,0.77,0.448805781,0.309691917,1,0,0.309691917,0,FALSE
4177,5349,240,441,403,488785,107532.7,381252.3,2285.8,665,0.78,0.629986913,0.427332212,1,0,0.427332212,0,FALSE
4178,9951,295,417,416,491546,34408.22,457137.78,2182.45,756,0.93,0.332675108,0.219319666,0,1,0.219319666,1,FALSE
4179,7918,291,360,289,499516,69932.24,429583.76,2050.9,700,0.86,0.377734276,0.259017429,0,0,0.259017429,1,FALSE
4180,8001,425,413,398,354581,78007.82,276573.18,2029.4,582,0.78,0.408123985,0.253643295,1,0,0.253643295,1,FALSE
4181,4812,465,471,421,245439,71177.31,174261.69,1044.79,679,0.71,0.499125104,0.217121779,1,0,0.217121779,1,FALSE
4182,3883,230,493,400,440341,101278.43,339062.57,1429.5,841,0.77,0.657352562,0.368143188,1,0,0.368143188,0,FALSE
4183,3605,279,493,223,280793,30887.23,249905.77,1833.72,558,0.89,0.784665742,0.508660194,0,0,0.508660194,0,FALSE
4184,4196,220,361,329,325801,84708.26,241092.74,1604,640,0.74,0.59914204,0.382268827,1,0,0.382268827,0,FALSE
4185,3645,371,443,312,242180,21796.2,220383.8,1617.1,534,0.91,0.752565158,0.443648834,0,0,0.443648834,0,FALSE
4186,4424,372,467,441,416338,108247.88,308090.12,2260.66,699,0.74,0.800330018,0.510999096,1,0,0.510999096,0,FALSE
4187,8519,205,378,200,414844,107859.44,306984.56,1294.26,824,0.74,0.243838479,0.151926282,1,1,0.151926282,1,TRUE
4188,2785,355,489,337,467598,42083.82,425514.18,3122.27,516,0.91,1.545159785,1.121102334,0,0,1.121102334,0,FALSE
4189,9957,219,448,434,363823,32744.07,331078.93,2429.34,524,0.91,0.354558602,0.243983127,0,1,0.243983127,1,FALSE
4190,4463,474,416,343,260875,49566.25,211308.75,1266.9,683,0.81,0.56013892,0.283867354,0,0,0.283867354,0,FALSE
4191,6351,402,443,234,403371,84707.91,318663.09,1710.65,714,0.79,0.439245788,0.269351283,1,0,0.269351283,1,FALSE
4192,2573,219,429,294,337802,74316.44,263485.56,1257.92,790,0.78,0.855001943,0.488892344,1,0,0.488892344,0,FALSE
4193,8633,436,427,303,322504,19350.24,303153.76,1447.3,782,0.94,0.302710529,0.1676474,0,1,0.1676474,1,FALSE
4194,6953,388,362,269,262634,68284.84,194349.16,1293.01,636,0.74,0.332519776,0.185964332,1,1,0.185964332,1,TRUE
4195,3045,474,471,227,274972,68743,206229,1107.08,729,0.75,0.748466338,0.363573071,1,0,0.363573071,0,FALSE
4196,5585,358,477,443,494450,59334,435116,2335.8,742,0.88,0.647054611,0.418227395,0,0,0.418227395,0,FALSE
4197,4192,207,490,437,306095,24487.6,281607.4,1511.73,739,0.92,0.631137882,0.360622615,0,0,0.360622615,0,FALSE
4198,2729,211,446,306,444502,71120.32,373381.68,2238.61,666,0.84,1.173180652,0.820304141,0,0,0.820304141,0,FALSE
4199,8041,222,478,413,288462,14423.1,274038.9,2010.8,585,0.95,0.388484019,0.250068399,0,0,0.250068399,1,FALSE
4200,3629,438,389,314,321170,70657.4,250512.6,1195.99,771,0.78,0.643976302,0.329564618,1,0,0.329564618,0,FALSE
4201,8685,455,381,438,475970,133271.6,342698.4,1444.83,847,0.72,0.313048935,0.16635924,1,1,0.16635924,1,TRUE
4202,6090,275,393,363,382467,19123.35,363343.65,2666.09,537,0.95,0.607075534,0.437781609,0,0,0.437781609,0,FALSE
4203,6238,269,413,434,461500,36920,424580,2279.24,718,0.92,0.544283424,0.365379929,0,0,0.365379929,0,FALSE
4204,6022,275,429,273,320634,57714.12,262919.88,1576.34,667,0.82,0.424001993,0.261763534,0,0,0.261763534,1,FALSE
4205,9861,442,471,367,416855,58359.7,358495.3,1924.48,721,0.86,0.324965014,0.195160734,0,1,0.195160734,1,FALSE
4206,9097,255,401,394,393192,39319.2,353872.8,1689.44,774,0.9,0.301136638,0.185713972,0,1,0.185713972,1,FALSE
4207,7375,380,467,212,276616,38726.24,237889.76,1426.27,665,0.86,0.336985763,0.193392542,0,1,0.193392542,1,FALSE
4208,6575,387,475,380,420863,21043.15,399819.85,2146.32,734,0.95,0.51533384,0.326436502,0,0,0.326436502,0,FALSE
4209,3453,350,499,355,371101,29688.08,341412.92,2505.17,575,0.92,1.074187663,0.725505358,0,0,0.725505358,0,FALSE
4210,9116,445,354,378,443098,79757.64,363340.36,2178.41,691,0.82,0.368079201,0.238965555,0,0,0.238965555,1,FALSE
4211,4280,454,415,242,435669,104560.56,331108.44,1777.46,715,0.76,0.674873832,0.415294393,1,0,0.415294393,0,FALSE
4212,2189,370,360,382,331078,66215.6,264862.4,1943.47,573,0.8,1.395829146,0.887834628,0,0,0.887834628,0,FALSE
4213,3338,452,449,233,243948,12197.4,231750.6,1106.41,796,0.95,0.671183343,0.331458957,0,0,0.331458957,0,FALSE
4214,7558,331,474,352,392664,43193.04,349470.96,1876.04,718,0.89,0.401301932,0.248219106,0,0,0.248219106,1,FALSE
4215,2197,373,417,355,284871,76915.17,207955.83,1525.91,532,0.73,1.215707783,0.694542558,1,0,0.694542558,0,FALSE
4216,2820,305,376,334,269694,53938.8,215755.2,1583.14,582,0.8,0.921326241,0.561397163,0,0,0.561397163,0,FALSE
4217,6263,244,440,309,285070,22805.6,262264.4,1572.41,694,0.92,0.409613604,0.251063388,0,0,0.251063388,1,FALSE
4218,9312,349,410,290,277394,52704.86,224689.14,1648.69,537,0.81,0.289700387,0.177050043,0,1,0.177050043,1,FALSE
4219,7112,471,435,438,488614,117267.36,371346.64,1565.61,831,0.76,0.409112767,0.220136389,1,0,0.220136389,1,FALSE
4220,7932,415,420,395,403379,48405.48,354973.52,1496.58,822,0.88,0.343744327,0.188676248,0,1,0.188676248,1,FALSE
4221,4521,351,357,278,450005,54000.6,396004.4,1890.59,765,0.88,0.636272948,0.418179606,0,0,0.418179606,0,FALSE
4222,8004,223,368,294,439144,65871.6,373272.4,2738.94,595,0.85,0.452766117,0.342196402,0,0,0.342196402,0,FALSE
4223,8078,248,437,321,413117,45442.87,367674.13,2697.86,504,0.89,0.458512008,0.333976232,0,0,0.333976232,0,FALSE
4224,9716,344,358,364,353934,28314.72,325619.28,1372.82,839,0.92,0.251010704,0.141294772,0,1,0.141294772,1,FALSE
4225,4914,347,350,447,230702,59982.52,170719.48,1252.68,518,0.74,0.487724868,0.254920635,1,0,0.254920635,1,FALSE
4226,9964,233,413,299,259614,67499.64,192114.36,1031.31,703,0.74,0.198345042,0.103503613,1,1,0.103503613,1,TRUE
4227,2628,307,386,431,418579,75344.22,343234.78,2283.55,612,0.82,1.29663242,0.868930746,0,0,0.868930746,0,FALSE
4228,4848,392,449,255,302118,84593.04,217524.96,1596.12,550,0.72,0.555305281,0.329232673,1,0,0.329232673,0,FALSE
4229,4954,316,355,274,335193,53630.88,281562.12,2066,554,0.84,0.607791683,0.417036738,0,0,0.417036738,0,FALSE
4230,7427,438,354,274,493475,83890.75,409584.25,1726.82,835,0.83,0.376036085,0.232505722,0,0,0.232505722,1,FALSE
4231,6617,497,391,226,482950,125567,357383,1706.2,783,0.74,0.426205229,0.25785099,1,0,0.25785099,1,FALSE
4232,7996,440,474,236,237150,14229,222921,1196.69,728,0.94,0.293482991,0.149661081,0,1,0.149661081,1,FALSE
4233,6890,417,421,428,377956,105827.68,272128.32,1460.84,726,0.72,0.395767779,0.212023222,1,0,0.212023222,1,FALSE
4234,8751,435,435,359,442158,57480.54,384677.46,1836.51,791,0.87,0.350303965,0.209862873,0,1,0.209862873,1,FALSE
4235,2750,321,466,275,385196,61631.36,323564.64,2374.2,532,0.84,1.249527273,0.863345455,0,0,0.863345455,0,FALSE
4236,3976,382,355,366,456973,118812.98,338160.02,2481.3,594,0.74,0.901483903,0.624069416,1,0,0.624069416,0,FALSE
4237,2824,480,447,200,475455,33281.85,442173.15,3244.51,524,0.93,1.547985127,1.148905807,0,0,1.148905807,0,FALSE
4238,9833,338,444,224,326674,22867.18,303806.82,1630.9,704,0.93,0.268168412,0.16585986,0,1,0.16585986,1,FALSE
4239,7405,258,416,275,393243,78648.6,314594.4,2308.38,538,0.8,0.439889264,0.311732613,0,0,0.311732613,0,FALSE
4240,4665,359,432,287,331734,49760.1,281973.9,1875.98,626,0.85,0.633221865,0.402139335,0,0,0.402139335,0,FALSE
4241,4172,236,478,203,419062,58668.68,360393.32,2397.71,610,0.86,0.794513423,0.574714765,0,0,0.574714765,0,FALSE
4242,5972,343,443,434,488208,92759.52,395448.48,2122.85,743,0.81,0.559753851,0.35546718,0,0,0.35546718,0,FALSE
4243,8439,417,447,297,440510,70481.6,370028.4,1560.05,837,0.84,0.322437493,0.18486195,0,1,0.18486195,1,FALSE
4244,5699,470,386,297,407512,73352.16,334159.84,1595.33,775,0.82,0.482247763,0.279931567,0,0,0.279931567,1,FALSE
4245,8625,482,494,348,343544,96192.32,247351.68,1483,675,0.72,0.325449275,0.171942029,1,1,0.171942029,1,TRUE
4246,6374,225,439,270,388729,46647.48,342081.52,1442.23,811,0.88,0.372800439,0.22626765,0,0,0.22626765,1,FALSE
4247,4072,381,470,332,277568,58289.28,219278.72,1608.99,504,0.79,0.685655697,0.395135069,1,0,0.395135069,0,FALSE
4248,7531,408,472,239,424766,50971.92,373794.08,1575.93,842,0.88,0.357844908,0.209259063,0,1,0.209259063,1,FALSE
4249,8735,402,438,398,404717,52613.21,352103.79,2583.61,500,0.87,0.437505438,0.29577676,0,0,0.29577676,0,FALSE
4250,5615,358,423,205,298683,50776.11,247906.89,1649.33,641,0.83,0.469337489,0.29373642,0,0,0.29373642,0,FALSE
4251,6605,408,405,297,416205,62430.75,353774.25,1688.97,766,0.85,0.423765329,0.255710825,0,0,0.255710825,1,FALSE
4252,9583,225,362,393,479160,134164.8,344995.2,2531.45,504,0.72,0.366424919,0.264160493,1,0,0.264160493,1,FALSE
4253,3573,345,439,203,251026,27612.86,223413.14,941.92,824,0.89,0.539860062,0.263621606,0,0,0.263621606,1,FALSE
4254,6681,238,431,285,359202,104168.58,255033.42,1871.34,586,0.71,0.422891783,0.280098788,1,0,0.280098788,0,FALSE
4255,6055,258,389,277,354884,92269.84,262614.16,1926.97,533,0.74,0.470845582,0.318244426,1,0,0.318244426,0,FALSE
4256,5623,217,377,284,458517,64192.38,394324.62,2116.82,707,0.86,0.532601814,0.376457407,0,0,0.376457407,0,FALSE
4257,8486,268,464,331,289725,26075.25,263649.75,1934.57,580,0.91,0.353237096,0.227971954,0,1,0.227971954,1,FALSE
4258,5651,465,414,248,369456,48029.28,321426.72,2358.52,557,0.87,0.616797027,0.417363299,0,0,0.417363299,0,FALSE
4259,6451,279,434,364,436672,21833.6,414838.4,2759.93,611,0.95,0.594780654,0.427829794,0,0,0.427829794,0,FALSE
4260,8942,348,496,287,278122,47280.74,230841.26,1535.79,622,0.83,0.298231939,0.171750168,0,1,0.171750168,1,FALSE
4261,9885,377,404,340,468060,117015,351045,2335.51,624,0.75,0.349672231,0.236268083,1,1,0.236268083,1,TRUE
4262,7550,353,350,314,283962,82348.98,201613.02,1208.77,668,0.71,0.294803974,0.160101987,1,1,0.160101987,1,TRUE
4263,5720,441,484,442,486415,131332.05,355082.95,2605.47,545,0.73,0.694487762,0.455501748,1,0,0.455501748,0,FALSE
4264,5712,330,446,319,426171,85234.2,340936.8,1437.4,812,0.8,0.443347339,0.251645658,0,0,0.251645658,1,FALSE
4265,6827,303,403,433,490281,93153.39,397127.61,2913.98,528,0.81,0.593669254,0.426831698,0,0,0.426831698,0,FALSE
4266,2926,356,416,355,246342,34487.88,211854.12,1554.51,573,0.86,0.916442242,0.531274778,0,0,0.531274778,0,FALSE
4267,2128,399,373,427,268011,53602.2,214408.8,1285.49,653,0.8,1.167523496,0.604083647,0,0,0.604083647,0,FALSE
4268,3629,368,376,395,447788,76123.96,371664.04,2727.14,569,0.83,1.065345825,0.751485258,0,0,0.751485258,0,FALSE
4269,3841,202,377,235,314268,53425.56,260842.44,1400.26,703,0.83,0.576480083,0.364556105,0,0,0.364556105,0,FALSE
4270,2092,485,459,394,497299,104432.79,392866.21,2355.43,675,0.79,1.765501912,1.125922562,1,0,1.125922562,0,FALSE
4271,7175,410,447,285,408537,49024.44,359512.56,2391.85,632,0.88,0.492522648,0.333358885,0,0,0.333358885,0,FALSE
4272,2701,254,464,305,420188,54624.44,365563.56,2432.1,604,0.87,1.279192892,0.90044428,0,0,0.90044428,0,FALSE
4273,5153,442,443,263,381761,87805.03,293955.97,1762.41,659,0.77,0.564799146,0.342016301,1,0,0.342016301,0,FALSE
4274,4925,413,408,273,261078,62658.72,198419.28,1065.16,712,0.76,0.438408122,0.216276142,1,0,0.216276142,1,FALSE
4275,4716,270,487,259,293818,29381.8,264436.2,1114.87,802,0.9,0.451838422,0.236401612,0,0,0.236401612,1,FALSE
4276,7084,436,434,286,245545,68752.6,176792.4,1297.24,567,0.72,0.346307171,0.18312253,1,1,0.18312253,1,TRUE
4277,9067,233,425,420,458274,87072.06,371201.94,2723.75,577,0.81,0.419295246,0.300402559,0,0,0.300402559,0,FALSE
4278,3147,210,375,379,302576,81695.52,220880.48,1469.52,640,0.73,0.773282491,0.466959009,1,0,0.466959009,0,FALSE
4279,2610,221,487,285,433670,26020.2,407649.8,2444.07,656,0.94,1.316885057,0.936425287,0,0,0.936425287,0,FALSE
4280,5097,259,492,308,234094,44477.86,189616.14,1261.52,632,0.81,0.455271728,0.247502452,0,0,0.247502452,1,FALSE
4281,2562,341,445,434,425276,102066.24,323209.76,2371.6,592,0.76,1.401873536,0.92568306,1,0,0.92568306,0,FALSE
4282,9190,293,419,351,381168,68610.24,312557.76,1873.94,655,0.82,0.319579978,0.203910773,0,1,0.203910773,1,FALSE
4283,7356,364,470,437,309704,52649.68,257054.32,1541.17,656,0.83,0.382296085,0.209511963,0,0,0.209511963,1,FALSE
4284,9936,357,415,347,386824,46418.88,340405.12,2040.9,749,0.88,0.318025362,0.205404589,0,1,0.205404589,1,FALSE
4285,4782,493,370,390,455592,127565.76,328026.24,1382.97,814,0.72,0.55122752,0.289203262,1,0,0.289203262,0,FALSE
4286,3215,334,498,304,297573,35708.76,261864.24,1250.18,761,0.88,0.742202177,0.388858476,0,0,0.388858476,0,FALSE
4287,2199,332,443,429,448632,107671.68,340960.32,1627.8,766,0.76,1.287767167,0.740245566,1,0,0.740245566,0,FALSE
4288,7871,220,350,295,458448,87105.12,371342.88,2724.78,502,0.81,0.456076737,0.346179647,0,0,0.346179647,0,FALSE
4289,4668,417,355,276,323551,32355.1,291195.9,1937.33,643,0.9,0.639530848,0.415023565,0,0,0.415023565,0,FALSE
4290,9529,255,452,203,450297,126083.16,324213.84,1547.85,783,0.72,0.257933676,0.162435723,1,1,0.162435723,1,TRUE
4291,4994,351,441,342,469888,84579.84,385308.16,2827.25,554,0.82,0.793201842,0.566129355,0,0,0.566129355,0,FALSE
4292,4431,472,437,398,492670,123167.5,369502.5,2458.31,627,0.75,0.84976529,0.554798014,1,0,0.554798014,0,FALSE
4293,7783,266,460,328,384474,65360.58,319113.42,1713.07,747,0.83,0.355527432,0.220104073,0,1,0.220104073,1,FALSE
4294,3338,288,453,209,382753,42102.83,340650.17,2266.35,624,0.89,0.963556022,0.678954464,0,0,0.678954464,0,FALSE
4295,8618,207,413,443,392757,31420.56,361336.44,2403.98,615,0.92,0.402295196,0.278948712,0,0,0.278948712,1,FALSE
4296,7921,383,416,284,498256,104633.76,393622.24,2113.05,727,0.79,0.403490721,0.26676556,1,0,0.26676556,1,FALSE
4297,5857,385,408,320,491731,118015.44,373715.56,1575.6,849,0.76,0.459040464,0.269011439,1,0,0.269011439,1,FALSE
4298,4208,478,471,292,263832,60681.36,203150.64,856.49,801,0.77,0.498452947,0.203538498,1,0,0.203538498,1,FALSE
4299,8522,336,376,337,280912,22472.96,258439.04,1719.4,603,0.92,0.324853321,0.20176015,0,1,0.20176015,1,FALSE
